,X1,date,lat,long,ws,air_temp,lag7R0,area,,month
40553,133,5/12/2020,-35.306944,149.195,2.979166667,8.059722222,1.536307047,Tasmania,,5
42350,133,5/12/2020,-35.306944,149.195,2.979166667,8.059722222,3.139470967,Victoria,,5
42799,133,5/12/2020,-31.940278,115.966944,5.469097222,17.085625,0.598926477,Western Australia,,5
1931,134,5/13/2020,-35.306944,149.195,2.215277778,8.144444444,0.874374089,Australian Capital Territory,,5
28877,134,5/13/2020,-35.306944,149.195,2.215277778,8.144444444,0.413829713,New South Wales,,5
33368,134,5/13/2020,-35.306944,149.195,2.215277778,8.144444444,1.223500633,Queensland,,5
42351,134,5/13/2020,-35.306944,149.195,2.215277778,8.144444444,2.187409634,Victoria,,5
42800,134,5/13/2020,-31.940278,115.966944,3.218472222,17.69270833,0.645669187,Western Australia,,5
1932,135,5/14/2020,-35.306944,149.195,1.836111111,8.081944444,0.874678667,Australian Capital Territory,,5
28878,135,5/14/2020,-35.306944,149.195,1.836111111,8.081944444,0.595689682,New South Wales,,5
33369,135,5/14/2020,-35.306944,149.195,1.836111111,8.081944444,0.39677477,Queensland,,5
42352,135,5/14/2020,-35.306944,149.195,1.836111111,8.081944444,1.678957475,Victoria,,5
42801,135,5/14/2020,-31.940278,115.966944,1.8125,14.85625,1.389250349,Western Australia,,5
1933,136,5/15/2020,-35.306944,149.195,1.986111111,7.725833333,0.867028906,Australian Capital Territory,,5
28879,136,5/15/2020,-35.306944,149.195,1.986111111,7.725833333,0.799837602,New South Wales,,5
33370,136,5/15/2020,-35.306944,149.195,1.986111111,7.725833333,0.382411086,Queensland,,5
42353,136,5/15/2020,-35.306944,149.195,1.986111111,7.725833333,0.201697353,Victoria,,5
42802,136,5/15/2020,-31.940278,115.966944,3.883055556,16.78694444,0.743292082,Western Australia,,5
1934,137,5/16/2020,-35.306944,149.195,0.935173611,6.675600198,0.862204073,Australian Capital Territory,,5
28880,137,5/16/2020,-35.306944,149.195,0.935173611,6.675600198,0.512696344,New South Wales,,5
33371,137,5/16/2020,-35.306944,149.195,0.935173611,6.675600198,0.373765405,Queensland,,5
42354,137,5/16/2020,-35.306944,149.195,0.935173611,6.675600198,1.764903063,Victoria,,5
42803,137,5/16/2020,-31.940278,115.966944,3.865972222,16.27916667,0.782977532,Western Australia,,5
1935,138,5/17/2020,-35.306944,149.195,1.842650463,7.890578704,0.864226387,Australian Capital Territory,,5
28881,138,5/17/2020,-35.306944,149.195,1.842650463,7.890578704,0.18147955,New South Wales,,5
33372,138,5/17/2020,-35.306944,149.195,1.842650463,7.890578704,0.376212379,Queensland,,5
42355,138,5/17/2020,-35.306944,149.195,1.842650463,7.890578704,0.811362665,Victoria,,5
42804,138,5/17/2020,-31.940278,115.966944,3.509027778,13.75972222,0.804610785,Western Australia,,5
1936,139,5/18/2020,-35.306944,149.195,1.2978125,9.800243056,0.872882051,Australian Capital Territory,,5
28882,139,5/18/2020,-35.306944,149.195,1.2978125,9.800243056,0.191537148,New South Wales,,5
33373,139,5/18/2020,-35.306944,149.195,1.2978125,9.800243056,2.739119105,Queensland,,5
42356,139,5/18/2020,-35.306944,149.195,1.2978125,9.800243056,1.247470419,Victoria,,5
42805,139,5/18/2020,-31.940278,115.966944,4.702430556,12.159375,1.630422486,Western Australia,,5
1937,140,5/19/2020,-35.306944,149.195,2.380555556,11.44583333,0.886285185,Australian Capital Territory,,5
28883,140,5/19/2020,-35.306944,149.195,2.380555556,11.44583333,1.420368689,New South Wales,,5
33374,140,5/19/2020,-35.306944,149.195,2.380555556,11.44583333,0.835747721,Queensland,,5
42357,140,5/19/2020,-35.306944,149.195,2.380555556,11.44583333,0.306327179,Victoria,,5
42806,140,5/19/2020,-31.940278,115.966944,2.346527778,10.54583333,0.823829922,Western Australia,,5
1938,141,5/20/2020,-35.306944,149.195,5.295694444,11.23527778,0.902231748,Australian Capital Territory,,5
28884,141,5/20/2020,-35.306944,149.195,5.295694444,11.23527778,1.091942557,New South Wales,,5
33375,141,5/20/2020,-35.306944,149.195,5.295694444,11.23527778,0.442036886,Queensland,,5
42358,141,5/20/2020,-35.306944,149.195,5.295694444,11.23527778,0.608502319,Victoria,,5
42807,141,5/20/2020,-31.940278,115.966944,2.672916667,11.51111111,0.828031144,Western Australia,,5
1939,142,5/21/2020,-35.306944,149.195,4.057638889,9.030694444,0.918798189,Australian Capital Territory,,5
28885,142,5/21/2020,-35.306944,149.195,4.057638889,9.030694444,2.128463208,New South Wales,,5
33376,142,5/21/2020,-35.306944,149.195,4.057638889,9.030694444,1.778370284,Queensland,,5
42359,142,5/21/2020,-35.306944,149.195,4.057638889,9.030694444,1.526270667,Victoria,,5
42808,142,5/21/2020,-31.940278,115.966944,3.597222222,13.67083333,0.822589437,Western Australia,,5
1940,143,5/22/2020,-35.306944,149.195,4.564930556,9.457638889,0.934564203,Australian Capital Territory,,5
28886,143,5/22/2020,-35.306944,149.195,4.564930556,9.457638889,1.000038296,New South Wales,,5
33377,143,5/22/2020,-35.306944,149.195,4.564930556,9.457638889,0.870525672,Queensland,,5
42360,143,5/22/2020,-35.306944,149.195,4.564930556,9.457638889,0.935498228,Victoria,,5
42809,143,5/22/2020,-31.940278,115.966944,3.889583333,16.325,0.816002687,Western Australia,,5
1941,144,5/23/2020,-35.306944,149.195,4.916666667,9.51875,0.948643232,Australian Capital Territory,,5
28887,144,5/23/2020,-35.306944,149.195,4.916666667,9.51875,0.504838398,New South Wales,,5
33378,144,5/23/2020,-35.306944,149.195,4.916666667,9.51875,0.425032258,Queensland,,5
42361,144,5/23/2020,-35.306944,149.195,4.916666667,9.51875,0.641703981,Victoria,,5
42810,144,5/23/2020,-31.940278,115.966944,5.931944444,21.3125,1.631371246,Western Australia,,5
1942,145,5/24/2020,-35.306944,149.195,7.294583333,9.365555556,0.960611297,Australian Capital Territory,,5
28888,145,5/24/2020,-35.306944,149.195,7.294583333,9.365555556,0.487399391,New South Wales,,5
33379,145,5/24/2020,-35.306944,149.195,7.294583333,9.365555556,1.243833029,Queensland,,5
42362,145,5/24/2020,-35.306944,149.195,7.294583333,9.365555556,0.571101082,Victoria,,5
42811,145,5/24/2020,-31.940278,115.966944,10.04260417,16.28899802,1.646118997,Western Australia,,5
1943,146,5/25/2020,-35.306944,149.195,5.339166667,9.434444444,0.970390594,Australian Capital Territory,,5
28889,146,5/25/2020,-35.306944,149.195,5.339166667,9.434444444,0.700425911,New South Wales,,5
33380,146,5/25/2020,-35.306944,149.195,5.339166667,9.434444444,0.40914327,Queensland,,5
42363,146,5/25/2020,-35.306944,149.195,5.339166667,9.434444444,0.823015007,Victoria,,5
42812,146,5/25/2020,-31.940278,115.966944,6.065898268,11.96406025,3.317268096,Western Australia,,5
1944,147,5/26/2020,-35.306944,149.195,2.906051587,9.63968254,0.978127005,Australian Capital Territory,,5
28890,147,5/26/2020,-35.306944,149.195,2.906051587,9.63968254,0.916236881,New South Wales,,5
33381,147,5/26/2020,-35.306944,149.195,2.906051587,9.63968254,0.821212764,Queensland,,5
42364,147,5/26/2020,-35.306944,149.195,2.906051587,9.63968254,0.083456694,Victoria,,5
42813,147,5/26/2020,-31.940278,115.966944,2.643055556,13.07951389,0.81765324,Western Australia,,5
1945,148,5/27/2020,-35.306944,149.195,1.626875,7.924247685,0.984085401,Australian Capital Territory,,5
28891,148,5/27/2020,-35.306944,149.195,1.626875,7.924247685,0.463419419,New South Wales,,5
33382,148,5/27/2020,-35.306944,149.195,1.626875,7.924247685,0.416956141,Queensland,,5
42365,148,5/27/2020,-35.306944,149.195,1.626875,7.924247685,0.770253391,Victoria,,5
42814,148,5/27/2020,-31.940278,115.966944,3.891617063,14.53781746,0.772301059,Western Australia,,5
1946,149,5/28/2020,-35.306944,149.195,1.496369048,6.893968254,0.988572753,Australian Capital Territory,,5
28892,149,5/28/2020,-35.306944,149.195,1.496369048,6.893968254,0.717395203,New South Wales,,5
33383,149,5/28/2020,-35.306944,149.195,1.496369048,6.893968254,0.428788573,Queensland,,5
42366,149,5/28/2020,-35.306944,149.195,1.496369048,6.893968254,1.157880973,Victoria,,5
42815,149,5/28/2020,-31.940278,115.966944,5.531309524,15.66176587,0.703895652,Western Australia,,5
1947,150,5/29/2020,-35.306944,149.195,1.244104437,6.107208243,0.991889094,Australian Capital Territory,,5
28893,150,5/29/2020,-35.306944,149.195,1.244104437,6.107208243,0.747563525,New South Wales,,5
33384,150,5/29/2020,-35.306944,149.195,1.244104437,6.107208243,1.337968431,Queensland,,5
42367,150,5/29/2020,-35.306944,149.195,1.244104437,6.107208243,0.094325754,Victoria,,5
42816,150,5/29/2020,-31.940278,115.966944,5.588263889,13.96861111,0.649005534,Western Australia,,5
1948,151,5/30/2020,-35.306944,149.195,3.525992063,8.666865079,0.994301106,Australian Capital Territory,,5
28894,151,5/30/2020,-35.306944,149.195,3.525992063,8.666865079,0.522895781,New South Wales,,5
33385,151,5/30/2020,-35.306944,149.195,3.525992063,8.666865079,0.94005164,Queensland,,5
42368,151,5/30/2020,-35.306944,149.195,3.525992063,8.666865079,1.100847868,Victoria,,5
42817,151,5/30/2020,-31.940278,115.966944,3.236805556,13.95277778,2.482128242,Western Australia,,5
1949,152,5/31/2020,-35.306944,149.195,6.069444444,11.35555556,0.996031553,Australian Capital Territory,,5
28895,152,5/31/2020,-35.306944,149.195,6.069444444,11.35555556,1.099135166,New South Wales,,5
33386,152,5/31/2020,-35.306944,149.195,6.069444444,11.35555556,0.496761873,Queensland,,5
42369,152,5/31/2020,-35.306944,149.195,6.069444444,11.35555556,0.316346096,Victoria,,5
42818,152,5/31/2020,-31.940278,115.966944,2.555069444,14.96409722,0.615220247,Western Australia,,5
1950,153,6/1/2020,-35.306944,149.195,4.444097222,4.836041667,0.997258467,Australian Capital Territory,,6
28896,153,6/1/2020,-35.306944,149.195,4.444097222,4.836041667,0.865708817,New South Wales,,6
33387,153,6/1/2020,-35.306944,149.195,4.444097222,4.836041667,1.032934577,Queensland,,6
42370,153,6/1/2020,-35.306944,149.195,4.444097222,4.836041667,0.66542374,Victoria,,6
42819,153,6/1/2020,-31.940278,115.966944,3.188194444,14.55277778,3.078766526,Western Australia,,6
1951,154,6/2/2020,-35.306944,149.195,4.615277778,7.619444444,0.998119493,Australian Capital Territory,,6
28897,154,6/2/2020,-35.306944,149.195,4.615277778,7.619444444,0.301803729,New South Wales,,6
33388,154,6/2/2020,-35.306944,149.195,4.615277778,7.619444444,1.058399869,Queensland,,6
42371,154,6/2/2020,-35.306944,149.195,4.615277778,7.619444444,1.046703917,Victoria,,6
42820,154,6/2/2020,-31.940278,115.966944,4.270833333,15.96805556,4.236913084,Western Australia,,6
1952,155,6/3/2020,-35.306944,149.195,3.106944444,4.851388889,0.998718332,Australian Capital Territory,,6
28898,155,6/3/2020,-35.306944,149.195,3.106944444,4.851388889,0.624050407,New South Wales,,6
33389,155,6/3/2020,-35.306944,149.195,3.106944444,4.851388889,0.539896097,Queensland,,6
42372,155,6/3/2020,-35.306944,149.195,3.106944444,4.851388889,1.345163763,Victoria,,6
42821,155,6/3/2020,-31.940278,115.966944,2.859027778,17.84861111,0.578709904,Western Australia,,6
1953,156,6/4/2020,-35.306944,149.195,1.26969697,3.706060606,0.999131522,Australian Capital Territory,,6
28899,156,6/4/2020,-35.306944,149.195,1.26969697,3.706060606,0.963269174,New South Wales,,6
33390,156,6/4/2020,-35.306944,149.195,1.26969697,3.706060606,0.547969668,Queensland,,6
42373,156,6/4/2020,-35.306944,149.195,1.26969697,3.706060606,0.897972429,Victoria,,6
42822,156,6/4/2020,-31.940278,115.966944,4.243939394,20.06666667,4.174476642,Western Australia,,6
1954,157,6/5/2020,-35.306944,149.195,1.673611111,2.7875,0.999414601,Australian Capital Territory,,6
28900,157,6/5/2020,-35.306944,149.195,1.673611111,2.7875,0.333169903,New South Wales,,6
33391,157,6/5/2020,-35.306944,149.195,1.673611111,2.7875,0.555025162,Queensland,,6
42374,157,6/5/2020,-35.306944,149.195,1.673611111,2.7875,1.587455044,Victoria,,6
42823,157,6/5/2020,-31.940278,115.966944,5.972916667,19.85972222,4.077622015,Western Australia,,6
1955,158,6/6/2020,-35.306944,149.195,1.437222222,3.386111111,0.99960731,Australian Capital Territory,,6
28901,158,6/6/2020,-35.306944,149.195,1.437222222,3.386111111,1.391758613,New South Wales,,6
33392,158,6/6/2020,-35.306944,149.195,1.437222222,3.386111111,0.567175179,Queensland,,6
42375,158,6/6/2020,-35.306944,149.195,1.437222222,3.386111111,0.666500544,Victoria,,6
42824,158,6/6/2020,-31.940278,115.966944,2.794444444,18.56458333,0.786223134,Western Australia,,6
1956,159,6/7/2020,-35.306944,149.195,0.808928571,3.214543651,0.999737745,Australian Capital Territory,,6
28902,159,6/7/2020,-35.306944,149.195,0.808928571,3.214543651,1.455994309,New South Wales,,6
33393,159,6/7/2020,-35.306944,149.195,0.808928571,3.214543651,0.588056764,Queensland,,6
42376,159,6/7/2020,-35.306944,149.195,0.808928571,3.214543651,0.659126133,Victoria,,6
42825,159,6/7/2020,-31.940278,115.966944,3.257638889,15.10416667,1.343792301,Western Australia,,6
1957,160,6/8/2020,-35.306944,149.195,2.311944444,5.979305556,0.99982557,Australian Capital Territory,,6
28903,160,6/8/2020,-35.306944,149.195,2.311944444,5.979305556,2.656489912,New South Wales,,6
33394,160,6/8/2020,-35.306944,149.195,2.311944444,5.979305556,1.236030438,Queensland,,6
42377,160,6/8/2020,-35.306944,149.195,2.311944444,5.979305556,1.419439334,Victoria,,6
42826,160,6/8/2020,-31.940278,115.966944,2.840972222,15.2625,0.864404885,Western Australia,,6
1958,161,6/9/2020,-35.306944,149.195,0.667043651,5.888158069,0.999884423,Australian Capital Territory,,6
28904,161,6/9/2020,-35.306944,149.195,0.667043651,5.888158069,0.386467482,New South Wales,,6
33395,161,6/9/2020,-35.306944,149.195,0.667043651,5.888158069,0.655248729,Queensland,,6
42378,161,6/9/2020,-35.306944,149.195,0.667043651,5.888158069,1.019025208,Victoria,,6
42827,161,6/9/2020,-31.940278,115.966944,2.988194444,16.09305556,0.514679656,Western Australia,,6
1959,162,6/10/2020,-35.306944,149.195,1.18030754,8.154112103,0.999923687,Australian Capital Territory,,6
28905,162,6/10/2020,-35.306944,149.195,1.18030754,8.154112103,1.129671814,New South Wales,,6
33396,162,6/10/2020,-35.306944,149.195,1.18030754,8.154112103,1.384607862,Queensland,,6
42379,162,6/10/2020,-35.306944,149.195,1.18030754,8.154112103,1.143795348,Victoria,,6
42828,162,6/10/2020,-31.940278,115.966944,3.835069444,18.82847222,0.2407509,Western Australia,,6
1960,163,6/11/2020,-35.306944,149.195,1.684155093,6.634444444,0.999949777,Australian Capital Territory,,6
28906,163,6/11/2020,-35.306944,149.195,1.684155093,6.634444444,1.772186803,New South Wales,,6
33397,163,6/11/2020,-35.306944,149.195,1.684155093,6.634444444,0.719951044,Queensland,,6
42380,163,6/11/2020,-35.306944,149.195,1.684155093,6.634444444,0.507100419,Victoria,,6
42829,163,6/11/2020,-31.940278,115.966944,3.656577381,17.50535714,0.235171383,Western Australia,,6
1961,164,6/12/2020,-35.306944,149.195,1.298088624,8.645876323,0.999967049,Australian Capital Territory,,6
28907,164,6/12/2020,-35.306944,149.195,1.298088624,8.645876323,0.33543998,New South Wales,,6
33398,164,6/12/2020,-35.306944,149.195,1.298088624,8.645876323,1.470909202,Queensland,,6
42381,164,6/12/2020,-35.306944,149.195,1.298088624,8.645876323,0.126048433,Victoria,,6
42830,164,6/12/2020,-31.940278,115.966944,4.939236111,13.14513889,1.196590904,Western Australia,,6
1962,165,6/13/2020,-35.306944,149.195,4.179834656,11.47475529,1.999956885,Australian Capital Territory,,6
28908,165,6/13/2020,-35.306944,149.195,4.179834656,11.47475529,0.321595388,New South Wales,,6
33399,165,6/13/2020,-35.306944,149.195,4.179834656,11.47475529,0.738865919,Queensland,,6
42382,165,6/13/2020,-35.306944,149.195,4.179834656,11.47475529,0.628604355,Victoria,,6
42831,165,6/13/2020,-31.940278,115.966944,2.882638889,13.70902778,1.011602584,Western Australia,,6
1963,166,6/14/2020,-35.306944,149.195,6.7075,8.753611111,0.999313084,Australian Capital Territory,,6
28909,166,6/14/2020,-35.306944,149.195,6.7075,8.753611111,1.249362294,New South Wales,,6
33400,166,6/14/2020,-35.306944,149.195,6.7075,8.753611111,1.469418003,Queensland,,6
42383,166,6/14/2020,-35.306944,149.195,6.7075,8.753611111,0.38368427,Victoria,,6
42832,166,6/14/2020,-31.940278,115.966944,3.141666667,14.88784722,0.272703249,Western Australia,,6
1964,167,6/15/2020,-35.306944,149.195,5.936805556,10.39027778,0.987963902,Australian Capital Territory,,6
28910,167,6/15/2020,-35.306944,149.195,5.936805556,10.39027778,0.935629165,New South Wales,,6
33401,167,6/15/2020,-35.306944,149.195,5.936805556,10.39027778,0.725712522,Queensland,,6
42384,167,6/15/2020,-35.306944,149.195,5.936805556,10.39027778,0.133756378,Victoria,,6
42833,167,6/15/2020,-31.940278,115.966944,2.326388889,14.51944444,0.291136198,Western Australia,,6
1965,168,6/16/2020,-35.306944,149.195,5.072847222,8.765347222,0.959071663,Australian Capital Territory,,6
28911,168,6/16/2020,-35.306944,149.195,5.072847222,8.765347222,1.276639709,New South Wales,,6
33402,168,6/16/2020,-35.306944,149.195,5.072847222,8.765347222,0.715729988,Queensland,,6
42385,168,6/16/2020,-35.306944,149.195,5.072847222,8.765347222,0.714634711,Victoria,,6
42834,168,6/16/2020,-31.940278,115.966944,4.368055556,14.57083333,0.305613453,Western Australia,,6
1966,169,6/17/2020,-35.306944,149.195,1.772916667,8.525,0.927772225,Australian Capital Territory,,6
28912,169,6/17/2020,-35.306944,149.195,1.772916667,8.525,0.328023971,New South Wales,,6
33403,169,6/17/2020,-35.306944,149.195,1.772916667,8.525,1.411743957,Queensland,,6
42386,169,6/17/2020,-35.306944,149.195,1.772916667,8.525,1.400307835,Victoria,,6
42835,169,6/17/2020,-31.940278,115.966944,7.556488095,17.28685516,0.963293288,Western Australia,,6
1967,170,6/18/2020,-35.306944,149.195,1.12609127,5.674059193,0.905748088,Australian Capital Territory,,6
28913,170,6/18/2020,-35.306944,149.195,1.12609127,5.674059193,0.334019851,New South Wales,,6
33404,170,6/18/2020,-35.306944,149.195,1.12609127,5.674059193,1.405196941,Queensland,,6
42387,170,6/18/2020,-35.306944,149.195,1.12609127,5.674059193,0.857840557,Victoria,,6
42836,170,6/18/2020,-31.940278,115.966944,3.977013889,11.83840278,0.684629362,Western Australia,,6
1968,171,6/19/2020,-35.306944,149.195,1.870833333,10.19805556,0.895643949,Australian Capital Territory,,6
28914,171,6/19/2020,-35.306944,149.195,1.870833333,10.19805556,1.688640769,New South Wales,,6
33405,171,6/19/2020,-35.306944,149.195,1.870833333,10.19805556,1.408431216,Queensland,,6
42388,171,6/19/2020,-35.306944,149.195,1.870833333,10.19805556,0.186909532,Victoria,,6
42837,171,6/19/2020,-31.940278,115.966944,3.334027778,11.63888889,0.368765711,Western Australia,,6
1969,172,6/20/2020,-35.306944,149.195,4.278948413,11.01675099,0.895696331,Australian Capital Territory,,6
28915,172,6/20/2020,-35.306944,149.195,4.278948413,11.01675099,3.453169768,New South Wales,,6
33406,172,6/20/2020,-35.306944,149.195,4.278948413,11.01675099,0.700293278,Queensland,,6
42389,172,6/20/2020,-35.306944,149.195,4.278948413,11.01675099,3.538435469,Victoria,,6
42838,172,6/20/2020,-31.940278,115.966944,5.582638889,13.3375,0.395237061,Western Australia,,6
1970,173,6/21/2020,-35.306944,149.195,3.037708333,5.825243056,0.9028887,Australian Capital Territory,,6
28916,173,6/21/2020,-35.306944,149.195,3.037708333,5.825243056,1.420694958,New South Wales,,6
33407,173,6/21/2020,-35.306944,149.195,3.037708333,5.825243056,0.685854443,Queensland,,6
42390,173,6/21/2020,-35.306944,149.195,3.037708333,5.825243056,2.622920231,Victoria,,6
42839,173,6/21/2020,-31.940278,115.966944,5.402777778,17.83333333,0.420563852,Western Australia,,6
1971,174,6/22/2020,-35.306944,149.195,4.979166667,6.125694444,0.914283456,Australian Capital Territory,,6
28917,174,6/22/2020,-35.306944,149.195,4.979166667,6.125694444,1.402024423,New South Wales,,6
33408,174,6/22/2020,-35.306944,149.195,4.979166667,6.125694444,0.667632553,Queensland,,6
42391,174,6/22/2020,-35.306944,149.195,4.979166667,6.125694444,2.007216137,Victoria,,6
42840,174,6/22/2020,-31.940278,115.966944,6.987777778,17.50152778,0.448351127,Western Australia,,6
1972,175,6/23/2020,-35.306944,149.195,4.705555556,7.029166667,0.927488635,Australian Capital Territory,,6
28918,175,6/23/2020,-35.306944,149.195,4.705555556,7.029166667,0.649061323,New South Wales,,6
33409,175,6/23/2020,-35.306944,149.195,4.705555556,7.029166667,1.315378765,Queensland,,6
42392,175,6/23/2020,-35.306944,149.195,4.705555556,7.029166667,4.10683603,Victoria,,6
42841,175,6/23/2020,-31.940278,115.966944,4.230625,14.46381944,0.48185497,Western Australia,,6
1973,176,6/24/2020,-35.306944,149.195,2.8375,8.759583333,0.940773772,Australian Capital Territory,,6
28919,176,6/24/2020,-35.306944,149.195,2.8375,8.759583333,0.882707556,New South Wales,,6
33410,176,6/24/2020,-35.306944,149.195,2.8375,8.759583333,0.660851263,Queensland,,6
42393,176,6/24/2020,-35.306944,149.195,2.8375,8.759583333,3.141194036,Victoria,,6
42842,176,6/24/2020,-31.940278,115.966944,3.058333333,12.10416667,1.044676463,Western Australia,,6
1974,177,6/25/2020,-35.306944,149.195,2.871630291,4.646747685,0.953034112,Australian Capital Territory,,6
28920,177,6/25/2020,-35.306944,149.195,2.871630291,4.646747685,1.904363545,New South Wales,,6
33411,177,6/25/2020,-35.306944,149.195,2.871630291,4.646747685,0.671960935,Queensland,,6
42394,177,6/25/2020,-35.306944,149.195,2.871630291,4.646747685,1.858108311,Victoria,,6
42843,177,6/25/2020,-31.940278,115.966944,2.825694444,13.93194444,0.569180957,Western Australia,,6
1975,178,6/26/2020,-35.306944,149.195,1.468055556,4.791944444,0.963683138,Australian Capital Territory,,6
28921,178,6/26/2020,-35.306944,149.195,1.468055556,4.791944444,0.52145801,New South Wales,,6
33412,178,6/26/2020,-35.306944,149.195,1.468055556,4.791944444,0.683553204,Queensland,,6
42395,178,6/26/2020,-35.306944,149.195,1.468055556,4.791944444,0.121407353,Victoria,,6
42844,178,6/26/2020,-31.940278,115.966944,4.290902778,15.90666667,1.233537986,Western Australia,,6
1976,179,6/27/2020,-35.306944,149.195,1.459722222,3.856944444,0.972517694,Australian Capital Territory,,6
28922,179,6/27/2020,-35.306944,149.195,1.459722222,3.856944444,1.531753719,New South Wales,,6
33413,179,6/27/2020,-35.306944,149.195,1.459722222,3.856944444,0.697556602,Queensland,,6
42396,179,6/27/2020,-35.306944,149.195,1.459722222,3.856944444,4.679669615,Victoria,,6
42845,179,6/27/2020,-31.940278,115.966944,5.021011905,16.04326389,1.313573347,Western Australia,,6
1977,180,6/28/2020,-35.306944,149.195,2.266666667,6.272222222,0.979586071,Australian Capital Territory,,6
28923,180,6/28/2020,-35.306944,149.195,2.266666667,6.272222222,0.753798622,New South Wales,,6
33414,180,6/28/2020,-35.306944,149.195,2.266666667,6.272222222,0.716949612,Queensland,,6
42397,180,6/28/2020,-35.306944,149.195,2.266666667,6.272222222,1.113711077,Victoria,,6
42846,180,6/28/2020,-31.940278,115.966944,6.43859623,16.00759921,0.685008935,Western Australia,,6
1978,181,6/29/2020,-35.306944,149.195,0.950277778,6.400219399,0.985077809,Australian Capital Territory,,6
28924,181,6/29/2020,-35.306944,149.195,0.950277778,6.400219399,0.248371774,New South Wales,,6
33415,181,6/29/2020,-35.306944,149.195,0.950277778,6.400219399,0.742217826,Queensland,,6
42398,181,6/29/2020,-35.306944,149.195,0.950277778,6.400219399,1.527909171,Victoria,,6
42847,181,6/29/2020,-31.940278,115.966944,5.105833333,15.23013889,2.086200829,Western Australia,,6
1979,182,6/30/2020,-35.306944,149.195,2.386805556,6.119444444,0.989242749,Australian Capital Territory,,6
28925,182,6/30/2020,-35.306944,149.195,2.386805556,6.119444444,2.457883588,New South Wales,,6
33416,182,6/30/2020,-35.306944,149.195,2.386805556,6.119444444,0.772061707,Queensland,,6
42399,182,6/30/2020,-35.306944,149.195,2.386805556,6.119444444,1.612068586,Victoria,,6
42848,182,6/30/2020,-31.940278,115.966944,5.233993056,15.14100694,0.691558892,Western Australia,,6
1980,183,7/1/2020,-35.306944,149.195,4.590972222,9.180902778,0.992338491,Australian Capital Territory,,7
28926,183,7/1/2020,-35.306944,149.195,4.590972222,9.180902778,0.984689626,New South Wales,,7
33417,183,7/1/2020,-35.306944,149.195,4.590972222,9.180902778,0.804376185,Queensland,,7
42400,183,7/1/2020,-35.306944,149.195,4.590972222,9.180902778,2.376799201,Victoria,,7
42849,183,7/1/2020,-31.940278,115.966944,2.390942029,10.1826087,1.355986007,Western Australia,,7
1981,184,7/2/2020,-35.306944,149.195,5.484474206,7.319603175,0.994600834,Australian Capital Territory,,7
28927,184,7/2/2020,-35.306944,149.195,5.484474206,7.319603175,1.731703469,New South Wales,,7
33418,184,7/2/2020,-35.306944,149.195,5.484474206,7.319603175,1.673851309,Queensland,,7
42401,184,7/2/2020,-35.306944,149.195,5.484474206,7.319603175,2.006275392,Victoria,,7
42850,184,7/2/2020,-31.940278,115.966944,3.224305556,11.35138889,0.656018416,Western Australia,,7
1982,185,7/3/2020,-35.306944,149.195,5.822361111,6.294444444,0.996230469,Australian Capital Territory,,7
28928,185,7/3/2020,-35.306944,149.195,5.822361111,6.294444444,1.70259422,New South Wales,,7
33419,185,7/3/2020,-35.306944,149.195,5.822361111,6.294444444,0.867264405,Queensland,,7
42402,185,7/3/2020,-35.306944,149.195,5.822361111,6.294444444,0.060256108,Victoria,,7
42851,185,7/3/2020,-31.940278,115.966944,5.582986111,15.14895833,0.635541019,Western Australia,,7
1983,186,7/4/2020,-35.306944,149.195,4.465277778,6.111111111,0.997389905,Australian Capital Territory,,7
28929,186,7/4/2020,-35.306944,149.195,4.465277778,6.111111111,0.937925412,New South Wales,,7
33420,186,7/4/2020,-35.306944,149.195,4.465277778,6.111111111,0.885851711,Queensland,,7
42403,186,7/4/2020,-35.306944,149.195,4.465277778,6.111111111,4.567229925,Victoria,,7
42852,186,7/4/2020,-31.940278,115.966944,4.783333333,16.60694444,1.243120443,Western Australia,,7
1984,187,7/5/2020,-35.306944,149.195,1.871263228,6.010755622,0.998206007,Australian Capital Territory,,7
28930,187,7/5/2020,-35.306944,149.195,1.871263228,6.010755622,1.779944218,New South Wales,,7
33421,187,7/5/2020,-35.306944,149.195,1.871263228,6.010755622,0.884642966,Queensland,,7
42404,187,7/5/2020,-35.306944,149.195,1.871263228,6.010755622,3.735983006,Victoria,,7
42853,187,7/5/2020,-31.940278,115.966944,3.648194444,17.13847222,0.619177494,Western Australia,,7
1985,188,7/6/2020,-35.306944,149.195,1.598958333,3.464112103,0.99877508,Australian Capital Territory,,7
28931,188,7/6/2020,-35.306944,149.195,1.598958333,3.464112103,1.261842922,New South Wales,,7
33422,188,7/6/2020,-35.306944,149.195,1.598958333,3.464112103,0.87507244,Queensland,,7
42405,188,7/6/2020,-35.306944,149.195,1.598958333,3.464112103,2.943292546,Victoria,,7
42854,188,7/6/2020,-31.940278,115.966944,5.184097222,14.97564484,1.877744182,Western Australia,,7
1986,189,7/7/2020,-35.306944,149.195,1.567152778,5.306180556,0.999168628,Australian Capital Territory,,7
28932,189,7/7/2020,-35.306944,149.195,1.567152778,5.306180556,2.999257858,New South Wales,,7
33423,189,7/7/2020,-35.306944,149.195,1.567152778,5.306180556,0.868491606,Queensland,,7
42406,189,7/7/2020,-35.306944,149.195,1.567152778,5.306180556,3.113212414,Victoria,,7
